code,name,price,volume
6135,MAKINO MILLING MACHINE CO,11520,95800
6137,KOIKE SANSO KOGYO CO,2021,48500
6101,TSUGAMI CORP,3560,131200
6134,FUJI CORPORATION,5298,477800
6138,DIJET INDUSTRIAL,1125,4200
6140,ASAHI DIAMOND INDUSTRIAL CO,1401,3828600
6113,AMADA CO LTD,2346,1947100
6104,SHIBAURA MACHINE CO LTD,3750,89500
6118,AIDA ENGINEERING,1129,147400
6143,SODICK CO LTD,1410,280400
6144,SEIBU ELECTRIC & MACHINERY CO,2827,9200
6145,NITTOKU CO LTD,2346,120700
6074,JSS CORPORATION,522,2600
6147,YAMAZAKI CO LTD,340,21200
6141,DMG MORI CO LTD,2607,820800
6146,DISCO CORPORATION,69920,1518300
6158,WAIDA MFG CO LTD,959,130300
6151,NITTO KOHKI CO LTD,1671,38600
6149,ODAWARA ENGINEERING CO,2018,14500
6159,MICRON MACHINERY CO LTD,2320,2300
6168,6168.T,0P0001MKI9,0,486,20000
6157,NS TOOL CO LTD,882,51700
6165,PUNCH INDUSTRY CO LTD,495,60200
6174,6174.T,0P00016NYQ,0,3200,47000
6166,NAKAMURA CHOUKOU CO LTD,842,1023200
6177,APPBANK INC,113,281400
6176,BRANGISTA INC,933,119800
6150,TAKEDA MACHINERY CO,3305,1000
6155,TAKAMATSU MACHINERY CO,471,7900
6156,A-ONE SEIMITSU LTD,1908,26400
6167,FUJI DIE CO LTD,1163,103200
6181,TAMENY INC,103,54600
6183,BELLSYSTEM24 HOLDINGS INC,1417,163000
6182,METAREAL CORPORATION,470,21100
6184,KAMAKURA SHINSHO LTD,487,279900
6185,SMN CORPORATION,389,30600
6186,ICHIKURA CO LTD,383,1400
6189,GLOBAL KIDS COMPANY CORP,1061,49500
6178,JAPAN POST HLDGS CO LTD,1766,3885600
6191,AIRTRIP CORP,709,74500
6193,VIRTUALEX HOLDINGS INC,1036,10700
6194,ATRAE INC,671,93600
6180,GMO MEDIA INC,4475,800
6195,HOPE INC,209,30400
6197,SOLASTO CORPORATION,989,747300
6198,CAREER CO LTD,238,900
6161,ESTIC,1050,15000
6190,PHOENIXBIO CO LTD,457,1054400
6171,C.E.MANAGEMENT INTEGRATED LABOR,415,29700
6173,AQUALINE LTD,148,49900
6200,INSOURCE CO LTD,709,255300
6201,TOYOTA INDUSTRIES CORP,20565,392700
6199,SERAKU CO LTD,1477,15600
6203,HOWA MACHINERY LTD,1676,168000
6208,ISHIKAWA SEISAKUSHO,2438,198000
6210,TOYO INNOVEX CO LTD,661,41700
6218,ENSHU LTD,566,1300
6209,NPR-RIKEN CORPORATION,3930,104600
6217,TSUDAKOMA CORP,536,28700
6226,MORIYA TPT ENG & MFG CO LTD,4410,219700
6224,JRC CO LTD,1255,48300
6223,SEIBU GIKEN CO LTD,2267,49200
6227,AIMECHATEC LTD,22040,503000
6228,JET CO LTD,634,19400
6229,OKUMURA ENGINEERING CORP,2293,42000
6231,KIMURA KOHKI CO LTD,15440,6200
6232,ACSL LTD,1703,1586300
6237,IWAKI CO LTD,2534,19000
6233,KLASS CORPORATION,396,2500
6222,SHIMA SEIKI MFG,931,150100
6239,NAGAOKA INTERNATIONAL CORPORATI,1410,6900
6238,FURYU CORPORATION,1272,276100
6196,STRIKE COMPANY LTD,4020,138000
6245,HIRANO TECSEED CO,1758,34000
6247,HISAKA WORKS LTD,1573,74100
6230,SANEI LTD,2173,1300
6248,YOKOTA MANUFACTURING CO LIMITED,1856,800
6250,YAMABIKO CORPORATION,3665,95900
6235,OPTORUN CO LTD,2955,709300
6257,FUJISHOJI CO.LTD.,1011,29500
6254,NOMURA MICRO SCIENCE CO LTD,2894,393800
6240,YAMASHIN-FILTER CORP,505,283500
6246,TECHNO SMART CORP,1964,6400
6258,HIRATA CORPORATION,2587,329900
6262,PEGASUS CO LTD,760,85000
6265,CONVUM LTD,2739,1500
6267,GENERAL PACKER CO,3840,700
6264,MARUMAE CO.LTD,3415,138900
6266,TAZMO CO LTD,2362,86500
6268,NABTESCO CORP,4273,694300
6249,GAMECARD HOLDINGS INC,2898,17600
6272,RHEON AUTOMATIC MACHINERY CO,1488,85200
6269,MODEC INC(JAPAN),14390,2929400
6273,SMC CORP,65760,292300
6255,NPC INCORPORATED,800,294600
6276,SIRIUSVISION CO LTD,259,12500
6277,HOSOKAWA MICRON CORP,5850,26900
6278,UNION TOOL CO,14870,216900
6279,ZUIKO CORPORATION,884,68800
6282,OILES CORPORATION,2375,332000
6286,SEIKO CORP (MACHINERY),1619,13700
6287,SATO CORPORATION (JAPAN),2327,47600
6289,GIKEN LTD,2084,60600
6294,OKADA AIYON CORP,2293,33600
6291,AIRTECH JAPAN,1272,43000
6298,Y.A.C HOLDINGS CO LTD,1049,113100
6301,KOMATSU,6893,2486600
6307,SANSEI CO LTD,647,16800
6306,NIKKO CO LTD,789,101300
6302,SUMITOMO HEAVY INDUSTRIES,5029,719300
6309,TOMOE ENGINEERING CO,1888,127900
6310,ISEKI & CO,1637,175500
6315,TOWA CORP,2595,1910000
6316,MARUYAMA MANUFACTURING CO,2311,4600
6317,KITAGAWA CORPORATION,1693,36300
6322,TACMINA CORP,1575,24300
6293,NISSEI PLASTIC INDUSTRIAL CO,876,33900
6323,RORZE CORP,2865.5,939600
6305,HITACHI CONSTRUCTION MACHINERY,5759,822500
6326,KUBOTA CORP,2600,3467200
6330,TOYO ENGINEERING CORP,3235,3462800
6328,EBARA JITSUGYO CO,2589,48600
6331,MITSUBISHI KAKOKI KAISHA,3245,253000
6327,KITAGAWA SEIKI CO,1699,301500
6333,TEIKOKU ELECTRIC MFG,2974,48900
6335,TOKYO KIKAI SEISAKUSHO,518,35900
6332,TSUKISHIMA HOLDINGS CO LTD,3020,147600
6325,TAKAKITA CO LTD,398,6800
6337,TESEC CORP,2669,20200
6338,TAKATORI CORP,1569,26100
6336,ISHII HYOKI,919,67400
6339,SINTOKOGIO LTD,979,431800
6284,NISSEI ASB MACHINE CO,8670,88300
6340,SHIBUYA CORPORATION,3370,28800
6342,TAIHEI MACHINERY WORKS,2935,2400
6343,FREESIA MACROSS CORPORATION,175,193800
6292,KAWATA MANUFACTURING CO LTD,804,5900
6334,MEIJI MACHINE CO,401,1900
6324,HARMONIC DRIVE SYSTEMS,4280,1010500
6346,KIKUKAWA ENTERPRISE INC,6650,300
6345,AICHI CORPORATION,1358,117600
6347,PLACO CO LTD,374,36700
6349,KOMORI CORP,1639,92300
6356,NIPPON GEAR CO LTD,1806,5794000
6351,TSURUMI MANUFACTURING CO LTD,1964,36300
6357,SANSEI TECHNOLOGIES INC,2252,40700
6360,TOKYO AUTOMATIC MACHINERY WORKS,3950,800
6358,SAKAI HEAVY INDUSTRIES,2101,32900
6363,TORISHIMA PUMP MANUFACTURING,2618,142300
6364,AIRMAN CORPORATION,2024,119700
6361,EBARA CORP,4688,3561000
6365,DMW CORPORATION,6290,2700
6368,ORGANO CORP,14750,251100
6366,CHIYODA CORP,1055,3534700
6369,TOYO KANETSU KK,2764,81300
6367,DAIKIN INDUSTRIES,18900,1116200
6376,NIKKISO CO LTD,2401,343300
6379,RAIZNEXT CORPORATION,2354,85800
6378,KIMURA CHEMICAL PLANTS CO,1487,559000
6381,ANEST IWATA CORP,1615,60800
6387,SAMCO INC,7880,633400
6384,SHOWA SHINKU,1874,22800
6383,DAIFUKU CO LTD,5643,1088900
6371,TSUBAKIMOTO CHAIN CO,2352,315700
6392,YAMADA CORPORATION,6430,200
6370,KURITA WATER INDUSTRIES,7740,412300
6393,YUKEN KOGYO CO,3175,5400
6400,FUJI SEIKI CO,280,22200
6395,TADANO LTD,1274,736600
6396,UNOZAWA GUMI IRON WORKS,4095,700
6405,SUZUMO MACHINERY CO,1192,132600
6406,FUJITEC CO LTD,5670,77600
6390,KATO WORKS CO LTD,1515,72500
6407,CKD CORP,4445,432500
6408,OGURA CLUTCH CO,4605,10700
6391,KAJI TECHNOLOGY CORP,4920,16200
6413,RISO KAGAKU CORP,1185,50700
6402,KANEMATSU ENGINEERING CO LTD,1947,37500
6403,SUIDO KIKO KAISHA,4045,7100
6417,SANKYO CO LTD,2045,888500
6418,JAPAN CASH MACHINE CO,1099,92700
6419,MARS GROUP HOLDINGS CORPORATION,3055,62700
6428,OIZUMI CORP,340,10200
6430,DAIKOKU DENKI CO LTD,2401,43600
6432,TAKEUCHI MFG CO,6410,205900
6380,ORIENTAL CHAIN MFG CO,3280,4000
6433,HEPHAIST CO LTD,1598,84500
6440,JUKI CORP,681,356000
6444,SANDEN CORPORATION,156,354700
6420,GALILEI CO LTD,3340,43100
6445,JANOME CORPORATION,1375,44200
6382,TRINITY INDUSTRIAL CORP,1266,37400
6424,TAKAMISAWA CYBERNETICS CO LTD,927,1100
6448,BROTHER INDUSTRIES,2914,448200
6454,MAX CO LTD,7060,89300
6455,MORITA HOLDINGS,2700,78000
6425,UNIVERSAL ENTERTAINMENT CORPORA,781,228000
6459,DAIWA INDUSTRIES,1882,145300
6458,SINKO INDUSTRIES LTD,1257,124500
6460,SEGA SAMMY HLDGS INC,2638,1145600
6463,TPR CO LTD,1203,190800
6464,TSUBAKI NAKASHIMA CO LTD,314,236300
6465,HOSHIZAKI CORPORATION,4926,387000
6466,TVE CO LTD,5330,88900
6467,NICHIDAI CORPORATION,351,3900
6470,TAIHO KOGYO,1070,81700
6412,HEIWA CORP,1935,450500
6473,JTEKT CORPORATION,1739.5,843300
6474,NACHI-FUJIKOSHI CORP,4695,80900
6479,MINEBEA MITSUMI INC,2719,2573200
6471,NSK,1153.5,2409000
6481,THK CO LTD,4878,586200
6480,NIPPON THOMPSON CO,907,291900
6482,YUSHIN CO,700,70800
6484,KVK CORPORATION,2535,2000
6488,YOSHITAKE INC,967,4800
6485,MAEZAWA KYUSO INDUSTRIES CO,1628,38800
6489,MAEZAWA INDUSTRIES INC,2037,34000
6436,AMANO CORPORATION,3840,378500
6472,NTN CORP,331,2446700
6492,OKANO VALVE MFG.CO.LTD.,13300,191500
6493,NITTAN CORPORATION,649,91500
6494,NFK HOLDINGS,113,753400
6501,HITACHI,4800,10958600
6457,GLORY LTD,3944,182500
6496,NAKAKITA SEISAKUSHO,8160,30300
6486,EAGLE INDUSTRY CO,3045,50000
6490,PILLAR CORPORATION,7550,79300
6495,MIYAIRI VALVE MFG CO,246,3404600
6513,ORIGIN COMPANY LTD,1078,600
6498,KITZ CORP,1846,202700
6517,DENYO CO LTD,3695,28800
6469,HODEN SEIMITSU KAKO KENKYUSHO,4005,91000
6507,SINFONIA TECHNOLOGY CO LTD,13000,282100
6503,MITSUBISHI ELECTRIC CORP,5353,5855300
6504,FUJI ELECTRIC CO. LTD.,11255,594200
6518,SANSO ELECTRIC CO,1313,7000
6521,OXIDE CORPORATION,5040,1586600
6524,KOHOKU KOGYO CO LTD,4860,349600
6523,PHC HLDGS CORP,989,199300
6506,YASKAWA ELECTRIC CORP,4513,2336500
6522,ASTERISK INC,397,7400
6525,KOKUSAI ELECTRIC CORPORATION,5381,2832000
6526,SOCIONEXT INC,1771.5,3187900
6516,SANYO DENKI CO,4640,63200
6508,MEIDENSHA CORP,7400,285500
6527,6527.T,0P0001R01W,0,706,100
6537,WASHHOUSE CO LTD,370,70100
6538,DISRUPTORS INC,270,20000
6532,BAYCURRENT INC,4385,1760300
6533,ORCHESTRA HOLDINGS,1017,17500
6539,MATCHING SERVICE JAPAN CO LTD,1035,107300
6543,NISSEN INC,1205,1500
6497,HAMAI INDUSTRIES,1464,4800
6545,INTERNET INFINITY INC(JP),820,56600
6546,FULLTECH CO LTD,1134,2500
6505,TOYO DENKI SEIZO(TOYO ELECTRIC ,2389,46500
6548,TABIKOBO CO LTD,138,18600
6547,GREENS CO LTD,2073,137400
6549,DM SOLUTIONS CO LTD,1740,1600
6551,TSUNAGU GROUP HOLDINGS INC,709,13100
6554,SUS CO LTD,1035,13100
6535,I MOBILE CO LTD,495,471900
6540,SEMBA CORPORATION,1890,22200
6544,JAPAN ELEVATOR SERVICE HLDGS CO,1664.5,700100
6555,MS&CONSULTING CO LTD,427,2000
6557,AIAI GROUP CORPORATION,1247,44700
6558,COOKBIZ CO LTD,699,900
6560,LTS INC,1643,14100
6562,GENIEE INC,961,39900
6563,MIRAI WORKS INC,598,12400
6552,GAMEWITH INC,163,7200
6564,MIDAC HOLDINGS CO LTD,1883,31700
6566,KANAME KOGYO CO LTD,1533,3800
6568,KNC LABORATORIES CO LTD,1202,6900
6570,KYOWA CORPORATION CO LTD,1306,3900
6573,CRAVIA INC,68,2064700
6571,QB NET HOLDINGS CO LTD,1351,27700
6572,OPEN GROUP INC,228,105100
6574,CONVANO INC,123,804100
6577,BESTONE.COM CO LTD,1805,7400
6579,LOGLY INC,306,1000
6580,WRITEUP CO LTD,1693,92700
6565,ABHOTEL CO LTD,1494,17400
6586,MAKITA CORP,5290,612000
6584,SANOH INDUSTRIAL CO,707,323300
6590,SHIBAURA MECHATRONICS CO,4875,1488600
6592,MABUCHI MOTOR CO,1641,646500
6596,TSUKUBASEIKO CO LTD,990,200
6594,NIDEC CORPORATION,2261,6250300
6588,TOSHIBA TEC CORP,2864,93300
6599,EBRAINS INC,2929,2600
6614,SHIKINO HIGH-TECH CO LTD,832,26800
6613,QD LASER INC,1440,15285300
6615,UMC ELECTRONICS CO TLD,316,52000
6612,BALMUDA INC,605,6200
6617,TAKAOKA TOKO CO LTD,5060,75500
6619,W-SCOPE CORPORATION,182,1450100
6620,MIYAKOSHI HOLDINGS INC,626,117500
6597,HPC SYSTEMS INC,1859,22200
6561,HANATOUR JAPAN CO LTD,807,20900
6629,TECHNO HORIZON CO LTD,964,137600
6625,JALCO HOLDINGS INC,387,420300
6627,TERA PROBE INC,8960,103000
6630,YA-MAN LTD,661,256400
6616,TOREX SEMICONDUCTOR LTD,1630,12300
6633,CGS HOLDINGS INC,338,5700
6634,JN GROUP INC,105,42000
6622,DAIHEN CORP,12350,110100
6637,TERASAKI ELECTRIC CO.LTD.,3920,45400
6578,CORREC HOLDINGS INC,403,8700
6643,TOGAMI ELECTRIC MFG CO,6100,15500
6635,KK DI-NIKKO ENGINEERING,709,33300
6626,SEMITEC CORPORATION,2736,23600
6645,OMRON CORP,4518,1242000
6644,OSAKI ELECTRIC CO,1798,220500
6647,MORIO DENKI CO LTD,2674,2400
6648,KAWADEN CORP,2361,52200
6632,JVCKENWOOD CORPORATION,1158.5,810900
6651,NITTO KOGYO CORPORATION,4375,59800
6652,IDEC CORPORATION,3110,89200
6654,FUJI ELECTRIC INDUSTRY CO LTD,1064,9600
6638,MIMAKI ENGINEERING CO.LTD,1668,147300
6656,INSPEC INC,582,230300
6658,SHIRAI ELECTRONICS INDUSTRIAL,752,110400
6659,MEDIA LINKS CO LTD,39,4087400
6662,UBITEQ.INC.,217,22600
6664,OPTOELECTRONICS CO LTD,296,15600
6663,TAIYO TECHNOLEX CO LTD,334,60400
6666,RIVER ELETEC CORP,916,1010400
6668,ADTEC PLASMA TECHNOLOGY CO LTD,1974,42400
6670,MCJ CO LTD,2203,1557200
6674,GS YUASA CORP,5038,864600
6676,BUFFALO INC,4980,26600
6675,SAXA INC,7000,27500
6677,SK-ELECTRONICS CO,3105,38600
6678,TECHNO MEDICA CO,2471,10900
6695,6695.T,0P0001B6GR,0,150,67300
6696,TRAAS ON PRODUCT INC,386,314700
6703,OKI ELECTRIC INDUSTRY CO,2782,612500
6701,NEC CORP,4267,5073200
6706,DKK CO LTD,3215,29300
6702,FUJITSU,3541,5663700
6699,DIAMOND ELECTRIC HLDGS CO LTD,619,74200
6707,SANKEN ELECTRIC CO,6841,65100
6694,ZOOM CORPORATION,631,600
6721,WINTEST CORP,112,747200
6718,AIPHONE CO LTD,2793,34100
6724,SEIKO EPSON CORP,1968,1300900
6731,PIXELA CORPORATION,43,2821200
6727,WACOM CO LTD,763,258800
6734,NEWTECH CO LTD,2628,200
6728,ULVAC INC,9195,188700
6736,SUNCORPORATION,7750,92000
6737,EIZO CORP,2148,101300
6653,SEIKO ELECTRIC CO,2247,66700
6740,JAPAN DISPLAY INC,121,236881100
6741,NIPPON SIGNAL CO,1714,191100
6744,NOHMI BOSAI,4485,64300
6742,KYOSAN ELECTRIC MANUFACTURING C,682,117100
6745,HOCHIKI CORP,6540,114800
6723,RENESAS ELECTRONICS CORP,2474.5,6784000
6743,DAIDO SIGNAL CO,810,20200
6730,AXELL CORP,1165,39000
6748,SEIWA ELECTRIC MFG CO,775,22900
6750,ELECOM CO,1692,126600
6752,PANASONIC HOLDINGS CORP,2570.5,7090800
6753,SHARP CORP,589.9,2849500
6754,ANRITSU CORP,2888.5,1296400
6757,OSG CORPORATION LTD,814,5000
6762,TDK CORP,2070.5,11801000
6758,SONY GROUP CORPORATION,3384,14831700
6763,TEIKOKU TSUSHIN KOGYO CO,2677,11800
6768,TAMURA CORP,690,457100
6770,ALPS ALPINE CO LTD,2048.5,1678000
6771,IKEGAMI TSUSHINKI CO,819,58700
6769,THINE ELECTRONICS INC,948,194900
6775,TB GROUP INC,136,413400
6776,TENSHO ELECTRIC INDUSTRIES CO,276,4600
6772,TOKYO COSMOS ELECTRIC CO,1207,3000
6777,SANTEC HOLDINGS CORPORATION,23720,179300
6778,ARTIZA NETWORKS,625,18500
6779,NIHON DEMPA KOGYO,1341,773300
6788,NIHON TRIM CO LTD,4700,31700
6786,RVH INC,53,59300
6794,FOSTER ELECTRIC CO,2976,128100
6798,SMK CORP,3035,26400
6797,NAGOYA ELECTRIC WORKS,1222,17300
6800,YOKOWO CO LTD,3115,117200
6806,HIROSE ELECTRIC CO,21190,113600
6804,HOSIDEN CORP,2807,185800
6809,TOA CORPORATION,1740,91200
6807,JAPAN AVIATION ELECTRONICS INDU,2280,164100
6810,MAXELL LTD,2030,172700
6817,SUMIDA CORP,1129,256600
6822,OI ELECTRIC CO LTD,5640,24700
6819,IZU SHABOTEN RESORT CO LTD,498,14000
6820,ICOM INCORPORATED,3015,16500
6803,TEAC CORP,115,455300
6823,RION CO LTD,2820,67700
6832,AOI ELECTRONICS,2586,37300
6835,ALLIED TELESIS HOLDINGS KK,278,411000
6837,KYOSHA CO LTD,296,21900
6840,AKIBA HOLDINGS CO LTD,501,209600
6841,YOKOGAWA ELECTRIC CORP,5492,791500
6844,SHINDENGEN ELECTRIC MANUFACTURI,3330,63400
6845,AZBIL CORP,1411,1290100
6824,NEW COSMOS ELECTRONIC CO,4660,4300
6785,SUZUKI CO LTD,2797,38000
6836,PLAT'HOME CO LTD,846,21900
6849,NIHON KOHDEN CORP,1489.5,623200
6855,JAPAN ELECTRONIC MATERIALS CORP,7120,511800
6787,MEIKO ELECTRONICS CO,25800,608500
6853,KYOWA ELECTRONIC INSTRUMENTS CO,755,52800
6850,CHINO CORPORATION,1617,54200
6848,DKK-TOA CORP,914,5200
6857,ADVANTEST CORP,24140,6268800
6864,NF HOLDINGS CORPORATION,1330,38700
6859,ESPEC CORP,3380,101800
6858,ONO SOKKI CO,842,44500
6862,MINATO HOLDINGS INC,2428,349100
6814,FURUNO ELECTRIC CO,6800,339200
6866,HIOKI E.E. CORP,7490,25600
6834,SEIKOH GIKEN CO,27820,326500
6867,LEADER ELECTRONICS CORP,437,2000
6875,MEGACHIPS CORP,8760,70000
6871,MICRONICS JAPAN CO,11130,750200
6874,KYORITSU ELECTRIC CORPORATION,2787,4900
6877,OBARA GROUP INC.,5520,103100
6838,TAMAGAWA HOLDINGS CO LTD,1069,434700
6861,KEYENCE CORP,59610,665200
6882,SANSHA ELECTRIC MANUFACTURING,999,46400
6894,PULSTEC INDUSTRIAL CO,2183,1600
6888,ACMOS INC,541,7200
6870,FENWAL CONTROLS OF JAPAN,1980,500
6897,TWINBIRD CORP,405,10900
6898,TOMITA ELECTRONICS,3860,600
6856,HORIBA LTD,19085,157700
6869,SYSMEX CORP,1399.5,4254800
6912,KIKUSUI HOLDINGS CORPORATION,2199,8700
6908,IRISO ELECTRONICS CO,3400,95400
6902,DENSO CORP,1933.5,6565800
6905,COSEL CO LTD,1241,85600
6907,GEOMATEC CO LTD,1050,141000
6915,CHIYODA INTEGRE CO,3265,5500
6890,FERROTEC CORPORATION,6140,579200
6914,OPTEX GROUP COMPANY LTD,2784,131000
6899,ASTI CORPORATION,2439,4200
6918,AVAL DATA CORPORATION,2789,32700
6863,NIRECO CORPORATION,2236,40500
6904,HARADA INDUSTRY CO,490,5800
6920,LASERTEC CORP,37800,4629800
6901,SAWAFUJI ELECTRIC CO,1290,2500
6928,ENOMOTO CO LTD,2997,28300
6927,HELIOS TECHNO HOLDING CO LTD,1296,235300
6929,NIPPON CERAMIC CO LTD,3535,136000
6941,YAMAICHI ELECTRONICS,9130,282700
6932,ENDO LIGHTING CORP,2759,47300
6947,ZUKEN INC,4470,54800
6946,NIPPON AVIONICS CO,8250,262100
6943,NKK SWITCHES CO LTD,4910,500
6925,USHIO INC,2825,202900
6926,OKAYA ELECTRIC INDUSTRIES CO,201,9800
6952,CASIO COMPUTER CO,1413,1959200
6954,FANUC CORPORATION,5957,3780400
6958,CMK CORP,576,432400
6961,ENPLAS CORP,15830,127300
6942,SOPHIA HOLDINGS CO LTD,1350,10900
6962,DAISHINKU CORP,648,212800
6963,ROHM CO LTD,3300,3595300
6951,JEOL LTD,6054,291600
6965,HAMAMATSU PHOTONICS,2064,4355000
6964,SANKO CO LTD,687,3700
6969,MATSUO ELECTRIC CO,1020,15900
6976,TAIYO YUDEN CO LTD,3978,2164200
6960,FUKUDA DENSHI CO,10110,30500
6977,JAPAN RESISTOR MANUFACTURING CO,1002,6900
6982,LEAD CO INC,653,1100
6919,KEL CORP,1518,17500
6923,STANLEY ELECTRIC CO,2889,429400
6981,MURATA MANUFACTURING CO,3607,4983400
6993,DAIKOKUYA HOLDINGS CO LTD,123,4395000
6988,NITTO DENKO CORP,3226,2193600
6971,KYOCERA CORP,2459.5,3888100
6986,FUTABA CORP,685,194400
6995,TOKAI RIKA CO,3010,82700
6994,SHIZUKI ELECTRIC CO INC,1071,290800
6996,NICHICON CORP,1903,332900
6955,FDK CORPORATION,449,34000
6998,NIPPON TUNGSTEN CO,2245,52100
6997,NIPPON CHEMI-CON CORP,1534,352100
7003,MITSUI E&S CO LTD,6348,4541000
6999,KOA CORPORATION,1692,336600
6989,HOKURIKU ELECTRIC INDUSTRY CO,2797,9500
7011,MITSUBISHI HEAVY INDUSTRIES,4792,17307900
7012,KAWASAKI HEAVY INDUSTRIES,16165,2765600
7018,NAIKAI ZOSEN CORP,15160,19300
7013,IHI CORPORATION,3731,12738800
7021,NITCHITSU CO LTD,2241,1500
7022,SANOYAS HOLDINGS CORPORATION,381,106400
7034,PRORED PARTNERS CO,447,37700
7033,MANAGEMENT SOLUTIONS CO LTD,1339,55700
7035,AND FACTORY INC,215,5500
7004,KANADEVIA CORPORATION,1001,875700
6966,MITSUI HIGH TEC INC,608,4696300
7014,NAMURA SHIPBUILDING CO,4755,646600
7038,FRONTIER MANAGEMENT INC,555,18700
7037,TENO HOLDINGS CO LTD,829,2700
7036,EMNET JAPAN CO LTD,805,1100
7040,SUN LIFE HOLDING CO LTD,1063,5600
7041,CRG HOLDINGS CO LTD,317,3100
7030,SPRIX INC,1213,7200
7047,PORT INC,2358,73600
7042,ACCESS GROUP HLDGS CO LTD,682,2500
7043,ALUE CO LTD,835,2500
7046,TDSE INC,1373,1000
7056,7056.T,0P0001FMNH,0,1400,75000
7048,VELTRA CORP,186,190800
7050,FRONTIER INTERNATIONAL INC,1556,93900
7058,KYOEI SECURITY SERVICE CO LTD,3005,700
7057,NEW CONSTRUCTOR'S NETWORK CO LT,1011,2100
7059,COPRO-HOLDINGS CO LTD,913,164500
7044,PIALA INC,500,12100
7060,GEECHS INC,600,15500
7061,JAPAN HOSPICES HLDGS INC,768,168500
7062,FUREASU CO LTD,873,200
7049,SHIKIGAKU CO LTD,776,24400
7066,PEERS CO LTD,403,6000
7031,INBOUND TECH INC,655,34100
7063,BIRDMAN INC,132,2298800
7064,HOWTELEVISION INC,943,20000
7072,INTIMATE MERGER INC,900,9000
7071,AMVIS HOLDINGS INC,474,560800
7075,QLS HOLDINGS CO LTD,766,3200
7069,CYBERBUZZ INC,788,1600
7039,BRIDGE INTERNATIONAL GROUP CORP,1835,10100
7077,ALINK INTERNET INC,958,1900
7068,FEEDFORCE GRP INC,565,60700
7074,TWENTY FOUR SEVEN HOLDINGS INC,212,24500
7078,INCLUSIVE HOLDINGS INC,402,18500
7079,WDB COCO CO LTD,2687,600
7080,SPORTSFIELD CO LTD,864,13000
7081,KOYOU RENTIA CO LTD,1265,5700
7082,JIMOTY INC,767,35900
7083,AHC GROUP INC,753,1400
7073,JAIC CO LTD,2172,13100
7084,SMILE HOLDINGS INC,3085,1000
7085,CURVES HOLDINGS CO LTD,780,118900
7088,FORUM ENGINEERING INC,1698,14700
7089,FOR STARTUPS INC,1297,24200
7092,FAST FITNESS JAPAN INCORPORATED,2303,1600
7093,ADISH CO LTD,568,3400
7091,LIVING PLATFORM LTD,1218,4600
7067,BRANDING TECHNOLOGY INC,990,400
7065,UPR CORPORATION,910,19100
7097,SAKURASAKU PLUS CO LTD,2714,7300
7110,KURASHICOM INC,2128,49100
7102,NIPPON SHARYO LTD,3740,41900
7111,INEST INC,470,2900
7105,MITSUBISHI LOGISNEXT CO LTD,1526,76200
7087,WILLTEC CO LTD,1349,3800
7090,LIGUA INC,1011,1300
7112,CUBE CO LTD,694,6100
7098,7098.T,0P0001JKNA,0,650,85000
7094,NEXTONE INC,1615,40100
7095,MACBEE PLANET INC,1336,171400
7096,STEMCELL INSTITUTE,822,18600
7114,FOODISON INC,877,2600
7115,ALPHA PURCHASE CO LTD,1723,14200
7116,DAIWA TSUSHIN CO LTD,1166,10100
7120,SHINKO INC,911,4900
7119,HALMEK HOLDINGS CO LTD,1552,28600
7128,UNISOL HLDGS CORP,2198,44400
7134,UP GARAGE GROUP CO LTD,1033,14700
7122,KINKI SHARYO CO,2229,78400
7132,7132.T,0P0001NSF6,0,4000,2100
7130,YAMAE GRP HLDGS CO LTD,2928,125300
7137,GRANTOMATO COMPANY LTD,1200,900
7127,IKKA HLDNGS CO LTD,711,10500
7139,TOKYO KOATSU CO LTD,4700,1000
7138,TORICO CO LTD,271,231400
7136,7136.T,0P0001OAR0,0,3000,15000
7140,PETGO CORPORATION,879,2400
7131,NOMURA CORPORATION,3670,31900
7133,HYUGA PRIMARY CARE CO LTD,1064,7100
7126,GLOBAL STYLE CO LTD,1501,4500
7135,JAPAN CRAFT HOLDINGS CO LTD,217,21500
7157,LIFENET INSURANCE COMPANY,2155,179200
7150,THE SHIMANE BANK LTD,541,12400
7148,FINANCIAL PARTNERS GROUP CO LTD,1956,566000
7162,ASTMAX CO LTD,226,153600
7161,JIMOTO HOLDINGS INC,492,47300
7167,MEBUKI FINANCIAL GROUP INC,1176,2300000
7173,TOKYO KIRABOSHI FINANCIAL GP IN,10790,105200
7177,GMO FINANCIAL HOLDINGS INC,904,268900
7180,KYUSHU FINANCIAL GROUP INC,1152.5,1130500
7181,JAPAN POST INSURANCE CO LTD,4630,722000
7170,CHUOU INTERNATIONAL GROUP CO LT,300,6000
7184,THE FIRST BANK OF TOYAMA LTD,2425,150400
7186,YOKOHAMA FINANCIAL GROUP INC,1402.5,6019500
7172,JAPAN INVESTMENT ADVISER CO LTD,1891,493000
7187,J-LEASE CO LTD,1282,85200
7185,HIROSE TUSYO INC,3725,6300
7182,JAPAN POST BANK CO LTD,2573,7046400
7183,ANSHIN GUARANTOR SERVICE CO LTD,208,1057600
7199,PREMIUM GROUP CO LTD,1729,324300
7201,NISSAN MOTOR CO,352.8,29569800
7198,SBI ARUHI CORPORATION,851,202900
7176,SIMPLEX FINANCIAL HOLDINGS CO L,464,100
